tender_id,supplier_name,fetched_at,financial_offer,technical_result,is_awarded,award_value
1018289,شركة رواعد المحدودة,2026-08-16T02:55:44.045311+00:00,21735.0,مطابق,0,
1018289,مؤسسة بشاير سعد سافر العتيبي للتجارة,2026-08-16T02:55:44.045311+00:00,38640.0,مطابق,0,
1018289,مؤسسة سهم الثانوي للمقاولات العامة,2026-08-16T02:55:44.045311+00:00,24012.0,مطابق,0,
1018289,مؤسسة مرافئ البر,2026-08-16T02:55:44.045311+00:00,19320.0,مطابق,1,19320.0
1043180,الشركة السعوديه لمعدات الديزل المحدودة,2026-08-16T04:45:12.064837+00:00,276000.0,غير مطابق,0,
1043180,شركة أجير المحدودة,2026-08-16T04:45:12.064837+00:00,195500.0,مطابق,0,
1043180,شركة إمداد نجد للتجارة والمقاولات والتعهدات التجارية شركة شخص واحد,2026-08-16T04:45:12.064837+00:00,436494.0,مطابق,0,
1043180,شركة ابراهيم الجفالي واخوانه للمعدات الفنية شخص واحد ذات مسؤلية محدودة,2026-08-16T04:45:12.064837+00:00,271400.0,مطابق,0,
1043180,شركة الجميح للمعدات المحدودة شركة شخص واحد,2026-08-16T04:45:12.064837+00:00,294400.0,مطابق,0,
1043180,شركة الخدمات الفنيه عبر البلاد العربية المحدودة,2026-08-16T04:45:12.064837+00:00,240350.0,غير مطابق,0,
1043180,شركة الخريف التجاريه شركة شخص واحد,2026-08-16T04:45:12.064837+00:00,264500.0,مطابق,0,
1043180,شركة الدعم الثابت المحدودة,2026-08-16T04:45:12.064837+00:00,299000.0,غير مطابق,0,
1043180,شركة كود للخدمات التقنية,2026-08-16T04:45:12.064837+00:00,414000.0,غير مطابق,0,
1043180,مؤسسة الحمرور التجارية,2026-08-16T04:45:12.064837+00:00,434125.0,غير مطابق,0,
1043180,مؤسسة معدات التقانه للتجارة,2026-08-16T04:45:12.064837+00:00,144900.0,مطابق,1,144900.0
1046715,شركة حمود عبدالله الصقعبي للمقاولات,2026-08-16T05:42:11.298322+00:00,652291.5,مطابق,1,652291.5
1046715,شركة روشن الذهبية للتشغيل والصيانة,2026-08-16T05:42:11.298322+00:00,496558.5,غير مطابق,0,
1046715,مؤسسة قمة المنشأة للمقاولات,2026-08-16T05:42:11.298322+00:00,813634.2,غير مطابق,0,
1046715,مؤسسة محمد فالح دايل آل سلطان للتجارة,2026-08-16T05:42:11.298322+00:00,686770.8,مطابق,0,
1046715,مؤسسة مواسم الجزيرة,2026-08-16T05:42:11.298322+00:00,770067.6,مطابق,0,
1049808,الشركة السعودية للحاسبات الالكترونية شركة شخص واحد,2026-08-16T04:40:28.714792+00:00,24499997.9,مطابق,1,24499997.9
1049808,الشركة العربية لخدمات الانترنت وا لاتصالات شركة مساهمة سعودية مدرجة,2026-08-16T04:40:28.714792+00:00,29678345.97,مطابق,0,
1049808,شركة العرض المتقن للخدمات التجارية شركة مساهمة سعودية,2026-08-16T04:40:28.714792+00:00,29160227.18,مطابق,0,
1049808,شركة روافد تك لتقنية المعلومات,2026-08-16T04:40:28.714792+00:00,28473013.3,مطابق,0,
1049808,شركة عالم نماء لتقنية المعلومات,2026-08-16T04:40:28.714792+00:00,25654501.3,مطابق,0,
1054519,شركة رؤية النخبه للتجارة,2026-08-16T01:17:33.510827+00:00,73266.5,مطابق,1,73266.5
1054519,شركة صقر يافع التجارية شركة شخص واحد التجارية,2026-08-16T01:17:33.510827+00:00,77222.5,مطابق,0,
1054519,شركة قمة بدح التجارية,2026-08-16T01:17:33.510827+00:00,89820.75,مطابق,0,
1054519,مؤسسة أساس عزم البناء للمقاولات العامة,2026-08-16T01:17:33.510827+00:00,94275.85,مطابق,0,
1054519,مؤسسة تجمع المركبات التجارية,2026-08-16T01:17:33.510827+00:00,84559.5,مطابق,0,
1054519,مؤسسة دانيه محمد بن عبده الخيري لقطع الغيار,2026-08-16T01:17:33.510827+00:00,89769.0,مطابق,0,
1054699,الشركة الوطنية لخدمات الاسكان شركة شخص واحد الوطنية,2026-08-16T02:52:26.822235+00:00,64060237.1,مطابق,0,
1054699,شركة اتحاد سلام للاتصالات,2026-08-16T02:52:26.822235+00:00,59389147.55,مطابق,0,
1054699,شركة الجريسي لخدمات الكمبيوتر واجهزه الاتصالات  شركة مجموعه الجريسي,2026-08-16T02:52:26.822235+00:00,61402837.8,مطابق,0,
1054699,شركة ام دي اس لانظمه الحاسب الالي شركة شخص واحد,2026-08-16T02:52:26.822235+00:00,54689301.22,مطابق,1,54689301.22
1061776,شركة ال حمد للتجارة والمقاولات,2026-08-16T04:40:35.420304+00:00,98900.0,مطابق,0,
1061776,شركة خالد محمد الداقور للمقاولات العامة شركة شخص واحد,2026-08-16T04:40:35.420304+00:00,118680.0,مطابق,0,
1061776,شركة رسالة المدينة للمقاولات العامة,2026-08-16T04:40:35.420304+00:00,98325.0,مطابق,0,
1061776,شركة رواسي الضياء,2026-08-16T04:40:35.420304+00:00,98000.0,مطابق,0,
1061776,شركة سهولة التبادل المحدودة,2026-08-16T04:40:35.420304+00:00,98900.0,مطابق,0,
1061776,شركة فنون الكوادر المحدودة,2026-08-16T04:40:35.420304+00:00,94070.0,مطابق,0,
1061776,مؤسسة إبلاج الدار التجارية,2026-08-16T04:40:35.420304+00:00,92000.0,مطابق,1,92000.0
1061776,مؤسسة احمد حسن سالم الخالدي للمقاولات العامة,2026-08-16T04:40:35.420304+00:00,93150.0,غير مطابق,0,
1061776,مؤسسة اسعد حسين جابر الكبيشي للمقاولات العامة,2026-08-16T04:40:35.420304+00:00,97750.0,مطابق,0,
1065488,شركة أساسات الشموخ للتطوير العقاري,2026-08-16T04:52:09.290462+00:00,49685.75,مطابق,1,49685.75
1065488,شركة افق البناء الرائع للمقاولات العامة,2026-08-16T04:52:09.290462+00:00,60271.5,مطابق,0,
1065488,شركة المدارات السعودية للتجارة والاستيراد المحدودة شركة شخص واحد,2026-08-16T04:52:09.290462+00:00,135705.75,مطابق,0,
1065488,مؤسسة ألوان الرياض للتجارة,2026-08-16T04:52:09.290462+00:00,57960.0,مطابق,0,
1065488,مؤسسة مسيرة ألأعمال للتجارة,2026-08-16T04:52:09.290462+00:00,54865.5,مطابق,0,
1066154,شركة احمد عبدالحفيظ الجهني التجارية,2026-08-16T05:16:39.827464+00:00,110400.0,مطابق,0,
1066154,شركة مجموعة العجو للتجارة شركة شخص واحد,2026-08-16T05:16:39.827464+00:00,99360.0,مطابق,1,99360.0
1066154,مؤسسة ضمان الطاقة التجارية,2026-08-16T05:16:39.827464+00:00,27600.0,غير مطابق,0,
1066328,مؤسسة سماء المستقبل للاتصالات و تقنية المعلومات,2026-08-16T03:00:14.105523+00:00,99900.0,مطابق,0,
1066328,مؤسسة منطقة التكنولوجيا لتقنية المعلومات,2026-08-16T03:00:14.105523+00:00,77050.0,مطابق,1,77050.0
1066350,مؤسسة الابتكارات الوطنية للمشاريع,2026-08-16T04:06:37.856976+00:00,13501.0,مطابق,0,
1066350,مؤسسة ايادك الطبية,2026-08-16T04:06:37.856976+00:00,12075.0,مطابق,0,
1066350,مؤسسة خالد عبدالعزيز السليم للتجارة,2026-08-16T04:06:37.856976+00:00,57212.5,مطابق,0,
1066350,مؤسسة دقة الصيانة للخدمات الطبية,2026-08-16T04:06:37.856976+00:00,9947.5,مطابق,1,9947.5
1067029,شركة امان المدمجة للمقاولات,2026-08-16T04:40:41.269686+00:00,21724.65,مطابق,1,21724.65
1067029,شركة مساراتي الوطنية للمقاولات شخص واحد,2026-08-16T04:40:41.269686+00:00,35650.0,مطابق,0,
1067029,مؤسسة نخبة اعمال الجزيرة التجارية,2026-08-16T04:40:41.269686+00:00,41492.0,مطابق,0,
1067029,مؤسسة نور البناء المطوره,2026-08-16T04:40:41.269686+00:00,79286.75,مطابق,0,
1067029,مؤسسة وردة الابتكار للتجارة,2026-08-16T04:40:41.269686+00:00,33603.0,مطابق,0,
1067087,شركة بيت الرياض  شركة مجموعة الجريسي,2026-08-16T02:25:26.862549+00:00,36023.75,مطابق,1,36023.75
1067087,شركة تيام جنرال بيزنس آند بروجيكتس,2026-08-16T02:25:26.862549+00:00,59761.13,مطابق,0,
1067087,شركة مدى الاسناد للتجارة,2026-08-16T02:25:26.862549+00:00,38801.0,مطابق,0,
1067575,مؤسسة الوصل السريع التجارية,2026-08-16T06:01:10.256632+00:00,50567.8,مطابق,1,50567.8
1067604,شركة بيت الرياض  شركة مجموعة الجريسي,2026-08-16T05:28:33.208224+00:00,12608.6,غير مطابق,0,
1067604,شركة صالح مهدي سعيد للمقاولات العامة شركة شخص واحد,2026-08-16T05:28:33.208224+00:00,28014.0,غير مطابق,0,
1067604,فرع شركة أعمال الطبية,2026-08-16T05:28:33.208224+00:00,23639.4,غير مطابق,0,
1067604,مؤسسة أيد الأعمال,2026-08-16T05:28:33.208224+00:00,29992.0,مطابق,1,29992.0
1067647,شركة الأفضل الثانية للتجارة,2026-08-16T02:38:41.258294+00:00,53739.5,مطابق,0,
1067647,شركة المحامل التجارية,2026-08-16T02:38:41.258294+00:00,40503.0,مطابق,0,
1067647,شركة توريد صناعي للتجارة,2026-08-16T02:38:41.258294+00:00,71967.0,مطابق,0,
1067647,شركة سمير محمد اسماعيل عوده للتجاره,2026-08-16T02:38:41.258294+00:00,30048.57,مطابق,0,
1067647,مؤسسة الوصل السريع التجارية,2026-08-16T02:38:41.258294+00:00,25334.5,مطابق,1,25334.5
1067745,شركة بصمة المعمار المحدودة,2026-08-16T05:14:31.498993+00:00,733369.95,مطابق,0,
1067745,شركة تشكيل بلس المحدودة,2026-08-16T05:14:31.498993+00:00,342682.75,مطابق,1,342682.75
1067745,شركة عمار الديار للمقاولات,2026-08-16T05:14:31.498993+00:00,1183509.85,مطابق,0,
1067745,شركة نبدأ للتجارة والمقاولات العامة,2026-08-16T05:14:31.498993+00:00,372335.5,مطابق,0,
1067745,مؤسسة أيمن سليمان الرميح التجارية,2026-08-16T05:14:31.498993+00:00,449977.75,مطابق,0,
1067745,مؤسسة المدائن الحديثة للمقاولات,2026-08-16T05:14:31.498993+00:00,590439.0,مطابق,0,
1067745,مؤسسة فلو هوم للمقاولات العامة,2026-08-16T05:14:31.498993+00:00,484201.65,مطابق,0,
1067793,شركة أمواج الخليج السعودية المحدودة,2026-08-16T05:14:40.287391+00:00,27811.6,مطابق,0,
1067793,شركة فخامة الفا للمقاولات,2026-08-16T05:14:40.287391+00:00,21549.85,مطابق,1,21549.85
1067793,شركة لايتينج باور,2026-08-16T05:14:40.287391+00:00,28002.5,مطابق,0,
1067793,مؤسسة إبلاج الدار التجارية,2026-08-16T05:14:40.287391+00:00,56505.25,غير مطابق,0,
1067793,مؤسسة ريادة البناء التجارية,2026-08-16T05:14:40.287391+00:00,40953.8,مطابق,0,
1067793,مؤسسة ضمان الطاقة التجارية,2026-08-16T05:14:40.287391+00:00,37030.0,غير مطابق,0,
1068442,شركة سالم الحميدي وشركاؤه للتجاره والزراعه المحدودة,2026-08-16T05:47:12.645935+00:00,147487.5,مطابق,0,
1068442,شركة نسما الشرق للمقاولات شركة شخص واحد,2026-08-16T05:47:12.645935+00:00,95455.75,مطابق,1,95455.75
1068442,مؤسسة سليمان عبدالعزيز السعوي التجارية,2026-08-16T05:47:12.645935+00:00,126454.0,مطابق,0,
1069096,شركة اصول العربية المحدودة القابضة,2026-08-16T03:20:29.228148+00:00,78315.0,مطابق,0,
1069096,شركة مدارك العمران للخدمات التجارية,2026-08-16T03:20:29.228148+00:00,91908.0,مطابق,0,
1069096,مؤسسة تيجان طيبة للمقاولات,2026-08-16T03:20:29.228148+00:00,69552.0,مطابق,1,69552.0
1069096,مؤسسة عز العطاء للمقاولات,2026-08-16T03:20:29.228148+00:00,99360.0,مطابق,0,
1069096,مغاسل الغسيل الساطع لخدمات السيارات,2026-08-16T03:20:29.228148+00:00,73988.7,مطابق,0,
1069685,شركة افلاء الريس للمقاولات,2026-08-16T05:21:32.167384+00:00,272205.0,مطابق,0,
1069685,شركة الاساسات الحديثة,2026-08-16T05:21:32.167384+00:00,249521.25,مطابق,1,249521.25
1069685,شركة امواج المشاريع للمقاولات العامة,2026-08-16T05:21:32.167384+00:00,287327.5,مطابق,0,
1069685,مصنع رامة القصيم للبلك والخرسانة الجاهزة,2026-08-16T05:21:32.167384+00:00,255570.25,مطابق,0,
1069789,شركة التوريدات والخدمات الطبيه,2026-08-16T05:33:21.658340+00:00,113827.0,مطابق,0,
1069789,شركة تام المتطورة للخدمات الطبية,2026-08-16T05:33:21.658340+00:00,1610000.0,مطابق,0,
1069789,شركة ميلينيوم لايف,2026-08-16T05:33:21.658340+00:00,75210.0,مطابق,1,75210.0
1070051,شركة الحويل للتجارة والمقاولات مساهمة مقفلة,2026-08-16T05:21:39.410621+00:00,183461.8,غير مطابق,0,
1070051,شركة جمعة اوقاي لبيع قطع غيار السيارات,2026-08-16T05:21:39.410621+00:00,188519.5,مطابق,0,
1070051,شركة رؤية النخبه للتجارة,2026-08-16T05:21:39.410621+00:00,144203.1,مطابق,1,144203.1
1070051,مؤسسة عبدالعزيز صالح المنصور,2026-08-16T05:21:39.410621+00:00,300875.0,مطابق,0,
1070051,مؤسسة مسمار السيارة التجارية,2026-08-16T05:21:39.410621+00:00,245145.5,مطابق,0,
1070376,شركة احمد الحمودي للدعاية والاعلان,2026-08-16T05:42:53.851232+00:00,179400.0,مطابق,0,
1070376,شركة براك عبدالله اليوسف للأمن والسلامة,2026-08-16T05:42:53.851232+00:00,109654.8,مطابق,0,
1070376,شركة مدرار الدولية للسلامة والمقاولات شركة شخص واحد,2026-08-16T05:42:53.851232+00:00,69984.0,مطابق,1,69984.0
1070376,مؤسسة وزن الجزيرة للمقاولات,2026-08-16T05:42:53.851232+00:00,78660.0,مطابق,0,
1070442,شركة العماد العربي للاستشارات البيئية,2026-08-16T03:32:55.525344+00:00,154560.0,مطابق,0,
1070442,شركة المكافحة المتميزة للتشغيل والصيانة,2026-08-16T03:32:55.525344+00:00,33925.0,مطابق,1,33925.0
1070442,شركة المنامه للخدمات ذات مسؤليه محدوده,2026-08-16T03:32:55.525344+00:00,82800.0,مطابق,0,
1070442,شركة جودة الامتياز للخدمات البيئية,2026-08-16T03:32:55.525344+00:00,37950.0,مطابق,0,
1070442,شركة رسيل الشرق للتشغيل والصيانة,2026-08-16T03:32:55.525344+00:00,112608.0,مطابق,0,
1070442,شركة سمامه الرواد بالبيئة والنظافة,2026-08-16T03:32:55.525344+00:00,380880.0,مطابق,0,
1070442,شركة هيت السعودية المحدودة,2026-08-16T03:32:55.525344+00:00,59284.8,مطابق,0,
1070442,شركة واحة نجد للمقاولات العامة,2026-08-16T03:32:55.525344+00:00,397440.0,مطابق,0,
1070442,مؤسسة أعمال القارات للمقاولات,2026-08-16T03:32:55.525344+00:00,76475.0,مطابق,0,
1070442,مؤسسة بياض بلادي للمقاولات العامة,2026-08-16T03:32:55.525344+00:00,15410.0,مطابق,0,
1070442,مؤسسة خالد عبدالعزيز السليم للتجارة,2026-08-16T03:32:55.525344+00:00,63595.0,مطابق,0,
1070442,مكتب الكاف للاستشارات البيئية,2026-08-16T03:32:55.525344+00:00,1425769.93,مطابق,0,
1070472,شركة أسنا للمقاولات العامة شركة ذات المسؤولية المحدودة من شخص واحد,2026-08-16T05:47:18.312801+00:00,299207.0,مطابق,0,
1070472,شركة شلالات النسيم للاعمال الكهروميكانيكية,2026-08-16T05:47:18.312801+00:00,614081.6,مطابق,0,
1070472,شركة نبدأ للتجارة والمقاولات العامة,2026-08-16T05:47:18.312801+00:00,711850.0,مطابق,0,
1070472,مؤسسة ازاهير المجد للمقاولات,2026-08-16T05:47:18.312801+00:00,95800.75,مطابق,1,95800.75
1070472,مؤسسة افاق ساهر للمقاولات,2026-08-16T05:47:18.312801+00:00,289363.0,مطابق,0,
1070472,مؤسسة التطور التكنولوجي للمقاولات,2026-08-16T05:47:18.312801+00:00,684500.0,مطابق,0,
1070472,مؤسسة الذراع الفني للتبريد والتكييف,2026-08-16T05:47:18.312801+00:00,97499.3,مطابق,0,
1070472,مؤسسة طارق بن محمد بن عبدالله الصمعاني للمقاولات العامة,2026-08-16T05:47:18.312801+00:00,149000.0,مطابق,0,
1070472,مؤسسة مواسم الجزيرة,2026-08-16T05:47:18.312801+00:00,347415.0,مطابق,0,
1070796,شركة النخلة الأهليه لخدمات النقل شركة شخص واحد,2026-08-16T05:10:04.431094+00:00,999982.5,مطابق,1,999982.5
1070796,مؤسسة النور المتحدة للنقليات,2026-08-16T05:10:04.431094+00:00,1038737.5,مطابق,0,
1070888,الشركة البيئيه الصناعية للتقنيات المحدودة,2026-08-16T02:38:48.185848+00:00,497892.5,مطابق,0,
1070888,شركة تصارم للمقاولات,2026-08-16T02:38:48.185848+00:00,596776.4,مطابق,0,
1070888,شركة دروب الجزيرةللمقاولات المحدودة,2026-08-16T02:38:48.185848+00:00,494615.0,مطابق,0,
1070888,شركة فخامة الفا للمقاولات,2026-08-16T02:38:48.185848+00:00,487725.35,مطابق,1,487725.35
1070888,شركة مدار العرب للمقاولات,2026-08-16T02:38:48.185848+00:00,1248681.5,مطابق,0,
1070888,شركة مدرار الدولية للسلامة والمقاولات شركة شخص واحد,2026-08-16T02:38:48.185848+00:00,506402.5,مطابق,0,
1070888,مؤسسة تميز الانماء للمقاولات,2026-08-16T02:38:48.185848+00:00,880612.5,مطابق,0,
1070888,مؤسسة دروب السلامة للمقاولات,2026-08-16T02:38:48.185848+00:00,541017.5,مطابق,0,
1070888,مؤسسة مستلم البناء للمقاولات,2026-08-16T02:38:48.185848+00:00,515430.0,مطابق,0,
1071119,مؤسسة اركان المباني الذكية للمقاولات العامة,2026-08-16T03:00:22.104270+00:00,19435.0,مطابق,1,19435.0
1071137,شركة الطريق الحديث التجارية,2026-08-15T23:17:43.830513+00:00,111762.75,مطابق,0,
1071137,شركة وادي العز لقطع غيار السيارات,2026-08-15T23:17:43.830513+00:00,82259.5,مطابق,1,82259.5
1071137,مؤسسة ألوان الرياض للتجارة,2026-08-15T23:17:43.830513+00:00,58305.0,مطابق,0,
1071137,مؤسسة بصمة بساطة التجارية,2026-08-15T23:17:43.830513+00:00,85100.0,مطابق,0,
1071142,شركة زمو التجارية المحدودة,2026-08-16T05:22:42.348293+00:00,268226.0,مطابق,1,95795.0
1071180,شركة عالم الكمبيوتر الدولي المحدودة,2026-08-16T04:50:40.157012+00:00,4739637.99,مطابق,0,
1071180,شركة وادي العمر لتقنية المعلومات شركة شخص واحد,2026-08-16T04:50:40.157012+00:00,4311817.0,مطابق,1,4311817.0
1071225,شركة الاتحاد المبتكرة للمقاولات العامة,2026-08-16T06:01:23.670723+00:00,97477.45,مطابق,0,
1071225,شركة الاختيار الأول للملاعب الرياضية شركة شخص واحد,2026-08-16T06:01:23.670723+00:00,171925.0,مطابق,0,
1071225,شركة واعدة نجد,2026-08-16T06:01:23.670723+00:00,114885.0,مطابق,0,
1071225,مؤسسة أنفاس الأمل للمقاولات العامة,2026-08-16T06:01:23.670723+00:00,65665.0,مطابق,0,
1071225,مؤسسة اضاءة المنزل للمقاولات,2026-08-16T06:01:23.670723+00:00,70495.0,مطابق,1,70495.0
1071225,مؤسسة دانة التشييد للمقاولات,2026-08-16T06:01:23.670723+00:00,205827.0,مطابق,0,
1071225,مؤسسة منظمة الأعمار للمقاولات,2026-08-16T06:01:23.670723+00:00,80960.0,مطابق,0,
1071395,شركة ريناد المجد,2026-08-16T05:47:23.340747+00:00,1986050.0,مطابق,0,
1071395,شركة مسارات المستكشف,2026-08-16T05:47:23.340747+00:00,249987.0,مطابق,0,
1071395,مؤسسة حلول تطويرية لتقنية المعلومات,2026-08-16T05:47:23.340747+00:00,69253.0,مطابق,1,69253.0
1071492,شركة الصروح الذكيه,2026-08-16T05:28:48.158824+00:00,438437.5,غير مطابق,0,
1071492,شركة المثلث التقني الكامل شركة شخص واحد,2026-08-16T05:28:48.158824+00:00,1696057.52,مطابق,1,1696057.52
1071492,شركة النافذه الدوليه لتقنية المعلومات شركة مساهمة غير مدرجة,2026-08-16T05:28:48.158824+00:00,1668797.2,مطابق,0,
1071492,شركة عالم الكمبيوتر الدولي المحدودة,2026-08-16T05:28:48.158824+00:00,1786168.88,مطابق,0,
1071722,شركة بيم ديجيتال,2026-08-16T05:43:06.301290+00:00,931500.0,مطابق,1,931500.0
1071731,شركة أمان السريع المحدودة,2026-08-16T03:55:31.894156+00:00,19492.5,مطابق,0,
1071731,مؤسسة عراقة العاصمة للتجارة,2026-08-16T03:55:31.894156+00:00,9039.0,مطابق,1,9039.0
1071731,مركز الوعلان لصيانة السيارات,2026-08-16T03:55:31.894156+00:00,20631.0,مطابق,0,
1071889,شركة إبريز الهدايا للتجارة,2026-08-16T04:52:30.395617+00:00,18032.0,مطابق,0,
1071889,مؤسسة خالد عبدالعزيز السليم للتجارة,2026-08-16T04:52:30.395617+00:00,26622.5,مطابق,0,
1071889,مؤسسة عبدالله صالح الصعيري للمقاولات,2026-08-16T04:52:30.395617+00:00,18457.5,مطابق,0,
1071889,مؤسسة مرسى الأحلام للأفراح و المناسبات,2026-08-16T04:52:30.395617+00:00,3507.5,مطابق,1,3507.5
1071961,شركة الإسناد العالمي للتجارة,2026-08-16T04:02:56.044393+00:00,99912.0,مطابق,0,
1071961,شركة الاسناد الماسي الصناعية,2026-08-16T04:02:56.044393+00:00,41630.0,مطابق,1,41630.0
1071961,مؤسسة بيل للتجارة,2026-08-16T04:02:56.044393+00:00,100050.0,مطابق,0,
1071961,مؤسسة حسام عبدالله محمد المحيميد للتجارة,2026-08-16T04:02:56.044393+00:00,55568.0,مطابق,0,
1071961,مؤسسة محركات زوم لقطع غيار السيارات,2026-08-16T04:02:56.044393+00:00,94590.38,مطابق,0,
1071961,مركز الوعلان لصيانة السيارات,2026-08-16T04:02:56.044393+00:00,59570.0,مطابق,0,
1071961,مصنع بشائر المستقبل للصناعة,2026-08-16T04:02:56.044393+00:00,74865.0,مطابق,0,
1072208,شركة المتوسط والخليج للتأمين واعادة التامين التعاوني ميد غلف,2026-08-16T04:15:22.150345+00:00,47668.39,مطابق,1,47668.39
1072208,شركة المجموعة المتحدة للتأمين التعاوني اسيج,2026-08-16T04:15:22.150345+00:00,204293.11,مطابق,0,
1072208,شركة ولاء للتأمين التعاوني,2026-08-16T04:15:22.150345+00:00,140493.65,غير مطابق,0,
1072211,شركة المدارات السعودية للتجارة والاستيراد المحدودة شركة شخص واحد,2026-08-16T05:47:38.178752+00:00,759157.55,مطابق,0,
1072211,مؤسسة النجمة الغربية الحديثة للتجارة,2026-08-16T05:47:38.178752+00:00,418937.14,مطابق,0,
1072211,مؤسسة النخيل الباسق التجارية,2026-08-16T05:47:38.178752+00:00,603042.75,مطابق,0,
1072211,مؤسسة بستان نجد للمقاولات,2026-08-16T05:47:38.178752+00:00,976782.4,مطابق,0,
1072211,مؤسسة بكتل المعمار للمقاولات العامة,2026-08-16T05:47:38.178752+00:00,669984.25,مطابق,0,
1072211,مؤسسة لمسات الأعمار للمقاولات العامة,2026-08-16T05:47:38.178752+00:00,470005.0,مطابق,1,470005.0
1072221,شركة المتوسط والخليج للتأمين واعادة التامين التعاوني ميد غلف,2026-08-16T04:21:47.670626+00:00,99498.0,مطابق,1,99498.0
1072404,شركة خبراء المساحة الفنية للاستثمار,2026-08-16T05:57:34.502344+00:00,89700.0,مطابق,0,
1072404,شركة رؤية المساحة للتجارة,2026-08-16T05:57:34.502344+00:00,41170.0,مطابق,1,41170.0
1072404,مؤسسة ضمان الطاقة التجارية,2026-08-16T05:57:34.502344+00:00,98900.0,مطابق,0,
1072458,شركة الرواد العالي للتدريب,2026-08-16T03:18:35.628940+00:00,46000.0,غير مطابق,0,
1072458,شركة هيلث كير كوالتي سيستمز المحدودة شركة شخص واحد,2026-08-16T03:18:35.628940+00:00,3299.35,مطابق,1,3299.35
1072458,معهد الظواهر للتدريب,2026-08-16T03:18:35.628940+00:00,49999.7,غير مطابق,0,
1072466,شركة ألفا جاما التجارية,2026-08-16T05:58:00.832386+00:00,12650.0,مطابق,0,
1072466,شركة الأجهزة المتطوره المحدوده,2026-08-16T05:58:00.832386+00:00,15295.0,مطابق,0,
1072466,شركة الجيل الطبية والتجارية شركة شخص واحد,2026-08-16T05:58:00.832386+00:00,5807.5,مطابق,1,5594.75
1072466,شركة النظائر المشعة التجارية,2026-08-16T05:58:00.832386+00:00,5968.5,مطابق,0,
1072490,شركة تقنين المستقله للحلول الإلكترونية,2026-08-16T05:58:09.066696+00:00,19090.0,مطابق,1,19090.0
1072490,مؤسسة خالد عبدالعزيز السليم للتجارة,2026-08-16T05:58:09.066696+00:00,31236.88,مطابق,0,
1072493,مؤسسة رواد المجره للتجارة,2026-08-16T05:14:46.060641+00:00,261314.5,غير مطابق,0,
1072493,مؤسسة لوحات التحكم الكهربائية للمقاولات,2026-08-16T05:14:46.060641+00:00,153065.0,مطابق,1,153065.0
1072495,شركة إتقان للاتصالات و تقنية المعلومات,2026-08-16T04:38:19.352562+00:00,653717.5,مطابق,0,
1072495,شركة التكنولوجيا الذكية للاتصالات وتقنية المعلومات شركة شخص واحد,2026-08-16T04:38:19.352562+00:00,628061.0,مطابق,0,
1072495,شركة الحدس السابع لتقنية المعلومات,2026-08-16T04:38:19.352562+00:00,628439.0,مطابق,0,
1072495,شركة امنكس انترناشيونال,2026-08-16T04:38:19.352562+00:00,585131.5,مطابق,0,
1072495,شركة اناظيم للتقنية,2026-08-16T04:38:19.352562+00:00,591155.2,مطابق,0,
1072495,شركة زوفي للتقنية,2026-08-16T04:38:19.352562+00:00,569043.0,مطابق,1,569043.0
1072495,شركة طاقم الأعمال التجارية شركة مساهمة سعودية مقفلة,2026-08-16T04:38:19.352562+00:00,609485.77,مطابق,0,
1072495,شركة وضوح الرؤية لتقنية المعلومات,2026-08-16T04:38:19.352562+00:00,615520.25,مطابق,0,
1072495,مؤسسة دلتا التقنية لتقنية المعلومات,2026-08-16T04:38:19.352562+00:00,585959.5,مطابق,0,
1072552,الشركة الوطنيه لانظمه الحاسب الالي,2026-08-16T03:52:28.620192+00:00,12923166.4,مطابق,0,
1072552,شركة اعمار التنفيذية لتقنية المعلومات,2026-08-16T03:52:28.620192+00:00,10924596.04,مطابق,0,
1072552,شركة التقنيات العالمية للتجارة والمقاولات,2026-08-16T03:52:28.620192+00:00,12125658.42,مطابق,0,
1072552,شركة الخدمات الموثوقة للأمن السيبراني شركة شخص واحد,2026-08-16T03:52:28.620192+00:00,11970052.15,مطابق,0,
1072552,شركة قمة الحلول للاتصالات و تقنية المعلومات,2026-08-16T03:52:28.620192+00:00,9499987.74,مطابق,1,9499987.74
1072650,شركة شبكات الانجاز للالكترونيات,2026-08-16T05:38:46.665652+00:00,835762.5,مطابق,1,835762.5
1073867,الشركة البيئيه الصناعية للتقنيات المحدودة,2026-08-16T05:54:51.458101+00:00,63140.75,مطابق,0,
1073867,شركة البلاد المتطورة للمقاولات,2026-08-16T05:54:51.458101+00:00,162812.3,غير مطابق,0,
1073867,مؤسسة زهرة الوداد للمقاولات العامة,2026-08-16T05:54:51.458101+00:00,53692.35,مطابق,1,53692.35
1073867,مؤسسة نمو الصفوة للتجارة,2026-08-16T05:54:51.458101+00:00,90000.0,غير مطابق,0,
1073867,وكالة الحدث للدعاية والاعلان,2026-08-16T05:54:51.458101+00:00,164256.8,غير مطابق,0,
1073867,وكالة بيان الرائدة للدعاية والاعلان,2026-08-16T05:54:51.458101+00:00,81038.2,مطابق,0,
1073867,وكالة حلول الاعلان المتكاملة للدعاية والاعلان,2026-08-16T05:54:51.458101+00:00,159350.91,غير مطابق,0,
1073867,وكالة عطاف محمد الشهراني للدعاية والاعلان,2026-08-16T05:54:51.458101+00:00,109020.0,غير مطابق,0,
